date,rating,sentiment,text
22/07/2018,5,positive,"Pelayanannya bagus. Pegawainya ramah"""
22/07/2018,5,neutral,"Toko handphone terlengkap di Malang, apalagi yang garansi resmi termasuk cepat masuk di sini setelah toko online. Harga bersaing."
21/07/2018,5,neutral,Sangat baik
21/07/2018,5,positive,Good place Good service
20/07/2018,5,positive,Pelayanan rama n harga juga terjangkau
20/07/2018,5,neutral,"Tempat sangat nyaman dan besar , accessories lengkap dan di jamin asli , yuk gaes datang ke tigaputra"
20/07/2018,5,neutral,Untuk pelindung hapenya di lengkapi bukan cuma tamper glass aja. Tapi silikon tebal hape juga di sediakan
20/07/2018,5,negative,"Beli hp Oppo F7 dengan pilihan warna yang saat itu kosong, lalu dengan ramahnya menawarkan inden dulu sehari. Lalu besoknya dikabari kalo barang uda datang, alhasil dapat dehh.. Utk pembayarannya bisa pakai kartu kredit dan bisa cicilan 0%, saat itu pembeliannya via Blibli. Hanya saja display nya kurang banyak."
19/07/2018,5,positive,"Parkir luas dan gratis, pramuniaga nya ramah dan tanggap. Pelayanan prima. Kualitas handphone juga bagus banget dibanding tempat lain"
18/07/2018,5,neutral,Ramah dan lengkap.
18/07/2018,4,neutral,Pelayanan lumayan bagus
18/07/2018,1,positive,"Kemarin ke tiga putra, tgl 17 Juli 2018. niatnya mau beli Xiaomi redmi note 5 ato S2. Cus ke sana gara gara malemnya lihat ada promo Reno 5 di Instagram. Pas di sana, mbaknya bilang harganya naik 100 RB. Ok lah, GPP. Aku lgsung minta barangnya dan mau bayar. Tapi terus aku tanya soal S2. Harganya lumayan miring dibanding toko lain. Eh tapi malah mbaknya nawarin produk lain yg aku SM skli gak tau. Mbaknya ngomong terus. Ada 30 menit. Aku biasa aja gk tertarik. Tetep kekeuh pengen beli Reno 5 ato S2. Eh gak tau knp, aku akhirnya malah beli produk lain itu. Padahal ya harganya gak murah juga. Lumayan lah, 2.4. Pas bgt mbaknya buka segel hp itu, aku buka wa d hp ku yg lama dan ada wa dr tiga putra. Bilang kalo Reno 5 gak ada d tiga putra. Jadi sebelum kesana, malemnya aku wa dulu. Dan baru di bales siang waktu aku udah terlanjur beli hp itu. Pas pulang, aku nyesel udah beli produk itu. Aku coba balik k tiga putra, mau tuker ato gimana lah. Pokoknya gk mau hp itu. Eh ternyata gak bisa. Mau tukar tambah, mau dibalikin, gk bisa pokoknya. Jelas lah aku ngerasa ketipu. Lha di Instagram bilang ada. Pas kesana ya bilang ada. Tp yg aku tanya d wa, jawabnya gak ada. Lah gimana coba. Pantesan waktu aku udah deal reno 5, mbaknya malah mengalihkan k lainnya. Lha wong barangnya gak ada. Akhitnya aku tuker tambah hp itu d tempat lain. Ruginya lumayan, 600 RB. Wes pokoknya kapok, gk bakal kesana lagi."
18/07/2018,5,negative,Semua OK.. stok Memory ditambah ...
17/07/2018,5,positive,Ayu good service
17/07/2018,5,neutral,"Ramah, humble, fast for service and all..."
17/07/2018,5,positive,Good enough
16/07/2018,5,positive,Feel good
14/07/2018,4,positive,Puas
14/07/2018,5,neutral,Tempatnya mudah dijangkau Produk2 mobile lengkap dsini
13/07/2018,5,neutral,"Tempatnya nyaman, pelayanannya cepat. Customer yg ramah2 juga."
12/07/2018,5,neutral,Pelayan baik sekali
12/07/2018,5,positive,Pelayanan yang memuaskan
12/07/2018,5,positive,Bagus memuaskan
12/07/2018,5,positive,Pelayanannya puas
11/07/2018,5,neutral,"Senang berbelanja di tiga putra, petugasnya ramah dan harganya murah"
11/07/2018,5,positive,Tempatnya rekom bgt buat beli handphone...pegawainya ramah2
11/07/2018,5,neutral,Saya beli redmi 5A sampek 4 buah
11/07/2018,3,positive,Fast service and good price for gadget.
11/07/2018,5,neutral,Pelayanan sudah excellent.
10/07/2018,4,positive,Servis kosumen memuaskan. Thask
10/07/2018,5,neutral,"Tiga putra toko terlengkap dan termurah, dan saya dilayani dengan sangat baik dan ramah dengan mbak nun , saya akan kembali lagi untuk belanja HP disini"
10/07/2018,5,neutral,"Pelayanan terbaik semalang raya , harga asus murah dan promotornya baik dan ramah :)"
10/07/2018,5,positive,Pelayanan prima dan menyenangkan terutama pelayanan mbak Oktavin Ayu Carlina
10/07/2018,5,positive,"Pelayanan baik, Karyawan Ramah, terimakasih tiga putra"
09/07/2018,4,neutral,"Bagus, dan lengkap"
09/07/2018,4,neutral,Untuk layanan konsumen bagus
09/07/2018,5,positive,Alhamdulillah.. nyaman dan ramah pelayanannya. Semoga semakin lebih baik.
08/07/2018,5,positive,Bagus. Harganya stabil.
08/07/2018,5,positive,Pelayananya memuaskan. . Terimakasih
08/07/2018,4,positive,"Pelayan ramah dan cepat, mungkin bisa ditingkatkan untuk konsultasi smartphone sesuai dengan budget pembeli"
08/07/2018,5,positive,Trma ksh... Pelayanan prima siip tenan.
07/07/2018,5,negative,Acc nya kurang lengkap
07/07/2018,5,neutral,Pelayanan baik mbak nya ramah
07/07/2018,5,neutral,Cukup memuaskan..
07/07/2018,5,neutral,Pelayan baik..
07/07/2018,5,positive,Nice jobs
07/07/2018,5,negative,Pelayanan sangat baik Penjelasan cukup baik dan ramah
06/07/2018,5,negative,Pelayanan nya cepat dam ramah
06/07/2018,5,positive,"Lengkap, terpercaya"
06/07/2018,5,positive,Very Good
06/07/2018,5,neutral,"Pelayanan ramah, barang bagus."
06/07/2018,5,neutral,Pelayan nya sangat baik dan jelas
06/07/2018,3,neutral,Gud place for u'r phone cell
06/07/2018,5,positive,Pelayanannya oke
06/07/2018,5,positive,pelayanan yang sangat membantu dan sangat memuaskan
05/07/2018,5,positive,Harganya lumayan bersaing (murah)
05/07/2018,5,neutral,Karyawannya baik2
05/07/2018,5,positive,Mbk nya baik ramah sopan nyaman abis
05/07/2018,5,positive,"Trimakasih untuk layanannya,,, recomend bgt"
05/07/2018,5,positive,Pelayanan ramah dan harga murah
04/07/2018,4,negative,Pelayanan ramah... Harga lumayan sama kyk online shop. . Beda dikit
04/07/2018,4,neutral,"Kurang bersih, pelayanan agak membingungkan, makanan murah, menunya enak, sop iganya mantap"
03/07/2018,5,neutral,Pramuniaga disini cukup ramah dan baik ketika menjelaskan barang yg diperlukan customer.
03/07/2018,5,positive,pelayanan ny oke harga bersahabat thanks
03/07/2018,5,positive,Pelayanan okey bangetttt
02/07/2018,5,neutral,Sopan dan ramah
02/07/2018,4,positive,Enak disini pegawainya ramah-ramah. Trus parkirnya juga luas dan beratap jadi gk takut kepanasan deh.
02/07/2018,5,neutral,Sangat bagus
02/07/2018,5,positive,"Pelayanannya baik, ramah, dan memuaskan"
02/07/2018,5,neutral,Bsgussss
02/07/2018,5,neutral,Marketing sangat sopan
02/07/2018,5,negative,"Playanan bagus,komplit tinggal pilih,very recomended"
02/07/2018,4,neutral,Sementara bintang 4 dulu ya...
01/07/2018,5,positive,Mkasih mbak pelayanannya ramah dan memuaskan
01/07/2018,5,positive,Good place good service
01/07/2018,5,positive,"Pelayanannya maksimal,"
01/07/2018,4,positive,Mbak nya ramah dan sabar.. pokoknya hospitality banget deh :)
01/07/2018,4,neutral,"Banyak pilihannya, dan lengkap accnya"
01/07/2018,4,neutral,Pelayanan cukup memuaskan
30/06/2018,5,positive,Harga murah dan pelayanan bagus
30/06/2018,5,positive,pelayanan sangat baik dan memuaskan sehingga adek saya paham tentang hp yang dia beli
30/06/2018,5,neutral,Pelayanannya cepet
30/06/2018,5,positive,"Excellent servicenya, thanks for Zenfone 5 Tiga Putra"
30/06/2018,5,positive,Rating 1-100 saya kasih 100. Terutama buat mas nya
30/06/2018,5,negative,Pelayanan sudah bagus dan petugas ramah
29/06/2018,5,positive,Pelayanan dan produk yang disediakan sangat bagus
29/06/2018,5,neutral,Pelayanan ramah dan cepat... so helpfull
29/06/2018,5,positive,Good services and low price..nice job
29/06/2018,4,neutral,Mantab...pelayanan ok..
29/06/2018,4,negative,"Pelayanan cukup baik.untuk saran barang display saja yang tidak ada,untuk yang lainnya ok"
29/06/2018,5,positive,Terimakasih atas pelayananx sangat memuaskan..semoga tmbah ramai tokonya
29/06/2018,4,negative,"Cuma numpang lewat dan berhenti ambil cs grab , dari luar kayaknya tempatnya nyaman, parkir juga luas"
28/06/2018,5,positive,Good Service... Pelayanannya memuaskan.. Penjelasannya cukup jelas.. Thank you Tiga Putra Kawi
28/06/2018,5,neutral,OK pelayanannya n cepat
28/06/2018,5,neutral,Ok deh
28/06/2018,4,positive,Pelayanan memuaskan dan sopan santun terjaga
28/06/2018,5,neutral,"Fast respond, sangat membantu review HP utk pelanggan baru"
28/06/2018,5,positive,Pelayanan yang ramah dan memuaskan.
28/06/2018,5,neutral,Amazing
28/06/2018,5,positive,"Pelayanan bagus dan memuaskan, pelayanannya cepat jadi menyenangkan. Terimakasih"
28/06/2018,5,neutral,Suka dg pelayanannya org nya ramah* .
28/06/2018,4,positive,Memuaskan pelayanannya
27/06/2018,3,neutral,"Maaf mbak tadi bintangnya kepencet, but ITS okay laah. Keren servicenya nya"
27/06/2018,5,negative,Pelayanan baik dari awal datang sampai pembelian
27/06/2018,5,positive,"Tempatnya bagus, dan nyaman, parkirannya luas. Pelayanannya cepat dan ramah"
27/06/2018,5,positive,Servis exelent!
27/06/2018,5,positive,trimakasih mbak..
27/06/2018,5,positive,ramah cepat baik oke
27/06/2018,5,positive,Nyaman dan enak
27/06/2018,5,positive,"Tempatnya nyaman, harganya aman, pelayanan cepat dan ramah"
27/06/2018,5,positive,Barang dan produk Bagus sesuai yang diharapkan
27/06/2018,5,neutral,Bagus deh
27/06/2018,5,positive,Good service Dan ramah but mas nya PS01636
27/06/2018,5,positive,good service
27/06/2018,5,neutral,"pelayanan cepat, mudah, n ramah"
27/06/2018,5,neutral,"Pelayanannya bagus, mbaknya ramah"
26/06/2018,4,positive,Sukses dan tambah berkembang.. Pelayanannya semakin ramah dan cepat...
26/06/2018,5,positive,"Pelayanan'nya baik dan sopan"" makasih ya ........"
26/06/2018,5,positive,"Tempatnya nyaman, harga aman, pelayanan bagus"
26/06/2018,3,negative,Sedikit kurang ramah tapi langganan
26/06/2018,5,positive,"Pelayanan memuaskan dan membantu, barang lengkap dari store lain"
26/06/2018,5,neutral,"Tempatnya nyaman, staffnya ramah, lengkap juga barangnya"
26/06/2018,5,positive,Good place good price
26/06/2018,4,positive,Pelayanan memuaskan. Penjual ramah..
26/06/2018,5,neutral,bagus dan baik pelayanan mas nya
26/06/2018,5,neutral,Pelayanan yang baik dan mas nya
26/06/2018,5,negative,"Pelayanan lumayan bagus, pilihan hp lengkap"
26/06/2018,5,positive,"Pelayanan bagus, tempat nyaman, dan harganya murah"
26/06/2018,4,positive,Abang abang dan mbak mbaknya baik banget mau ngejelasin panjang lebar pertanyaan pertanyaanku yg gada habisnya. Sangat membantu .Terimakasih
26/06/2018,5,positive,Pelayanan sangat baik dan puas
26/06/2018,5,neutral,Aksesorisnya lengkap dengan harga yang cukup terjangkau
26/06/2018,5,positive,Pelayanannya sangat baik..mbak nya menjelaskan secara detail beberapa merk HP yg lagi saya cari..mbak nya jg sabar.. Saya dan kakak saya langganan kalau beli hp baru pasti ke tiga putra..kalau bisa bonusnya di tambah dong..atau adain promosi/undian biar makin menarik para konsumen..
26/06/2018,5,neutral,"Pelayanan bagus, rekomendasikan"
26/06/2018,5,neutral,Baik pelayanannya dan ramah
25/06/2018,5,positive,Parkirnya gratis :-D
25/06/2018,5,neutral,Sangat bagus pelayananya
25/06/2018,5,neutral,Tokonya bagus dan pelayanan ramah
25/06/2018,5,positive,Pelayanan yang sangat ramah dan rekomendasi banget PS01538
25/06/2018,5,positive,"Pelayanan yang baik, jelas dan cepat. Makasih"
25/06/2018,5,neutral,Pelayannya tangap2
25/06/2018,5,positive,"Pelayanan memuaskan, mbaknya ramah."
25/06/2018,5,negative,CS nya ramah..lupa namanya. Bis dm di ig lanjut ke toko. Bisa pake creditcard.. cuma kena charge. Banyakin bonusnya yaa
25/06/2018,5,neutral,Lengkap dan ramah PD01529
25/06/2018,5,neutral,"Bagus, pelayanannya baik, barang2 nya juga recommended..."
25/06/2018,5,positive,Sangat puas dan pelayanannya sangat baik
25/06/2018,4,positive,Pelayanan ramah dan cepat. PS0478
24/06/2018,3,neutral,Laham ker...
21/06/2018,4,neutral,Pelayanan nya baik
20/06/2018,4,neutral,Lumayan sih
16/06/2018,3,negative,"Review ini saya edit, karena yang kasih bintang bukan saya melainkan bagian quality check hp. Yang minta di loginin google nanti pasti di kasih bintang sendiri, kurang fair aja sih menurut saya review reviewnya seperti pemaksaan aja! Pengalaman beli di sini biasa aja salesnya kayak gak niat jual hp malah bingung benerin giginya gara gara ada sisa makanan, untuk harga biasa gak terlalu murah juga, selisih 50rb sama official store samsung (free power bank lagi), di sini gak dpet power bank cman dpet tas . Saya kasih bintang 3 untuk 3 putra"
16/06/2018,5,neutral,Fast service
16/06/2018,5,negative,"Tiga putrakawi, sepi, tiga putra pecinan, sepi,"
09/06/2018,5,positive,"Barang memuaskan,pelayanan nya juga ramah, recomended tempat buat beli hp"
08/06/2018,5,positive,"Pelayanan cepat, ramah, kualitas terjamin, dan harga murah. Thanks, Tiga Putra Kawi!"
05/06/2018,3,neutral,Okee
05/06/2018,5,positive,Ramah mas sama mbk nya
05/06/2018,5,neutral,Temat belanja kebutuhan hp yg nyaman
04/06/2018,4,positive,Parkirnya nyaman
04/06/2018,5,neutral,Puas .. murah dibanding tempat lain
03/06/2018,5,positive,Pelayanan istimewa dan menyesuaikan dengan konsumen...
03/06/2018,5,positive,Nyaman dan nyaman
03/06/2018,5,positive,Alhamdulillah kami sangat puas dengan semua pelayanannya. Sukses terus untuk 3 putra
03/06/2018,5,neutral,"Kualitas oppo f7, pelayanan, dan sistem kreditnya lengkap. Recommended 100%"
02/06/2018,5,neutral,Keren
02/06/2018,5,positive,Tempatnya nyaman dan semoga ke depannya lebih maju lagi
01/06/2018,5,neutral,Ramah
28/05/2018,5,neutral,Best Hand Phone store..
27/05/2018,1,positive,"Baru 1 bulan pemakaian, tempered Glassed samsung S8 sudah pecah ! Kualitas dipertanyakan, be a smart buyer, banyak toko yang lebih baik dan lebih berkualiatas."
27/05/2018,5,positive,Pelayanan baik dan memuaskan...
26/05/2018,5,positive,"Pelayanan memuaskan, tempat nyaman"
26/05/2018,4,neutral,"Ramah but agak lumayan mahal.. Pembayaran menggunakan kartu debit via edc masih kenak charges, that is the small things can make annoyed,kalo pake credit card sihh ga masalah, ini debit card gaeesss.."
26/05/2018,5,positive,"Tempatnya nyaman, dan karyawan nya ramah ramah"
24/05/2018,5,neutral,Quick respond... A.S.A.P... garansi dan jaminan kualitas... huwalaaah
23/05/2018,5,neutral,Pelayanan bagus mbak gayatri
21/05/2018,5,negative,Kempat kalinya beli hp di sin dlm setahun menyenangkan
20/05/2018,5,positive,"Pelayanan sangat baik, harga juga murah"
20/05/2018,5,neutral,Pelayanannya cepat
19/05/2018,3,neutral,Disini ada Apple store gak?
13/05/2018,4,neutral,Pelayanan sudah cukup memuaskan
13/05/2018,5,positive,Good servies
13/05/2018,5,positive,Good place. Good people
13/05/2018,5,positive,"Good services, good devices :)"
12/05/2018,5,positive,"Pelayanan cepat, peka terhadap customer, ramah"
10/05/2018,5,positive,"Good places to buy smartphone, the staff is very friendly, i have bring my grandma to this place to buy smartphone"
09/05/2018,5,neutral,"Customer servis nya baik"" dan murah senyum semua, dan pelayanan bagus."
09/05/2018,4,negative,"Lengkap, wktu dulu sy cari hp android disini banyak semua yg sudah gajual yg tipe yg sy cari, semua banyak yg seri hybird, tapi disini masih ada sehingga kartu saya bisa terpakai semua, gak kebuang karena hybird system"
08/05/2018,5,positive,Ramah . Memuaskan
07/05/2018,4,positive,Sangat memuaskan. Terimakasih banyak
06/05/2018,5,positive,Pelayanan di tiga putra ok banget
06/05/2018,5,positive,Good servis
06/05/2018,5,positive,"Sukses terus! Hehe Pelayanannya baik, ramah dan informasi makasih ya mba gayatri hehe"
06/05/2018,5,positive,Pelayanan baik. Seles ramah sama pengunjung / pelanggan harga bagus
06/05/2018,5,positive,Adem luas asik
05/05/2018,5,positive,"Good service, nice place."
05/05/2018,5,positive,Pelayanan baik nyaman
05/05/2018,5,positive,"Nice place, nice price, nice customers"
05/05/2018,5,positive,Karyawannya ramah.. Tempat nyaman dan oke.. Sukses..
05/05/2018,5,positive,"good place. good service, good price,"
05/05/2018,4,neutral,Reasonable price with wide range of brands
04/05/2018,5,positive,"pelayanan nya terbaik,untuk promotor brand OPPO nya yg namanya mbak oktavin ayu,mbak nya cantik dan telaten wktu handle ibu saya beli OPPO F7"
04/05/2018,5,neutral,"Pelayanannya enak,ramah,dan jelas."
03/05/2018,5,positive,"Mantap bgt,,barangnya bagus2 ,staf nya baik2 n ramah"
03/05/2018,5,positive,Makasih mbak eka. .
02/05/2018,5,positive,Pelayanan ok bgt. Mbak Gayatri
02/05/2018,5,neutral,Pelayanan nya cepat
02/05/2018,5,neutral,Bagus barangnya
30/04/2018,5,negative,Gede tempatnya. Pelayanannya baik. Hp lengkap.
29/04/2018,5,neutral,"Tempatnya nyaman, terus pelayanannya ramah dan tampilan ruangannya yg fress"
28/04/2018,5,neutral,Pelayananya cepat
28/04/2018,5,positive,Bagus tempatnya ... pelayanan juga cepet .. hrga bersahabat .... ga nyesel deh beli di sini ... enak ... nyaman suasananya .. banyak display hp yang kita pengen kok .. mantab...
28/04/2018,5,positive,Nice pelayanan bagus
28/04/2018,5,positive,Pelayanan nya memuaskan
27/04/2018,5,negative,Toko bagus. Pelayanan selia ramah.
25/04/2018,5,positive,Belanja di tigaputra memuaskan
24/04/2018,5,negative,Tempatnya beli handphone paling bergengsi di kota malang
24/04/2018,5,positive,"Good price, good service"
24/04/2018,5,positive,Produk lengkap dan pelayanan yg cepat dan ramah..
22/04/2018,5,positive,Good service dan lengkap
21/04/2018,5,negative,"Tempatnya enak dan bersih, ramah, informasi lengkap"
21/04/2018,5,positive,"Terima kasih untuk mbak nuning Asus , pelayanannya sangat memuaskan. Sukses trs untuk tiga putra"
19/04/2018,5,positive,Servis nya sangat memuaskan sekalitinggal pakai
18/04/2018,5,positive,"Very good ,good service"
18/04/2018,5,positive,Pelanyanannya memuaskan
18/04/2018,4,negative,Beli hp ya disini salah satu pilihan nya
17/04/2018,5,neutral,Pelayanannya baik dan cepat.
16/04/2018,5,neutral,Baik... Sangat membantu kami
16/04/2018,5,positive,"Nice comfort place, large parking area and good customer service"
16/04/2018,5,positive,"Pelayanan baik,semoga lebih maju kedepannya"
16/04/2018,4,negative,"Bagus tempatnya, tpi ada barang yang di cari tpi stoknya hbis. Emang brangnya udah lama kok"
16/04/2018,5,neutral,Senang belanja di tiga putra :)
15/04/2018,5,positive,Puas berbelanja hp di tiga putra.. Terima kasih tiga putra
15/04/2018,5,neutral,Bagus sih pelayanannya. Tapi kenapa garansi toko nya harus bayar?
14/04/2018,5,neutral,Barang lengkap n pelayanan ramah
14/04/2018,5,positive,"Pelayanan yang cepat, tanggap dan nyaman dengan mas adit nya"
13/04/2018,5,positive,pelayanan memuaskan .... Trimz
13/04/2018,5,positive,Nyaman pelayanan ramah cepat tanggap
13/04/2018,5,neutral,Trimakasih atas pelayanan yang baik & memudah kan kami
13/04/2018,5,neutral,Pelayananya baik.. Terutama promotornya vivo
13/04/2018,5,positive,Pelayanan nya ramah banget....
12/04/2018,5,neutral,Biasa aja
12/04/2018,5,positive,"Pelayanan mbak Emil sangat helps Dan sangat memuaskan saya, pelayanan ya juga vague Dan memuaskan. Retina kasih"
11/04/2018,5,positive,Good services
11/04/2018,5,positive,"Tempat Nyaman, pegawai ramah,"
10/04/2018,5,positive,Mbak nya sabar
10/04/2018,5,neutral,Pelayanan bagus dan recomended
09/04/2018,5,positive,pelayanan sangat ramah dan menyenangkan..trima kasih tiga putra cell
09/04/2018,5,positive,"Pelayanan bagus, harga murah"
09/04/2018,5,neutral,Tokonya bagus pelayananya ramah
08/04/2018,5,positive,"Servis bagus, mbknya cantik"
07/04/2018,5,positive,nice service
07/04/2018,5,positive,pelayanan memuaskan... thank u
07/04/2018,5,positive,Pelayanannya bagus sabar banget :)
07/04/2018,5,positive,"santun dn memuaskan,,"
07/04/2018,5,neutral,Pelayanan bagus..mbak nyaa ramah2
07/04/2018,4,negative,Kasih gimic donk...Untk pembelian tertentu
06/04/2018,4,neutral,orangnya baik2
06/04/2018,5,positive,Trimakasih untuk tiga putra kawi..
04/04/2018,5,positive,Oke sip sip sip
04/04/2018,5,positive,Untuk toko tiga putra toko handphone yg lengkap. Pelayanannya baik banget. Sip deh pokoknya.
04/04/2018,5,positive,Kepuasan pelanggan prioritas utama... kebersihan harus d utamakan
04/04/2018,5,positive,Aku selalu beli hp disini karena disini pelayanannya baik dan harganya pun murah dibanding yg lain!
03/04/2018,4,positive,Trimakasih bagus bngett mlayani kami
03/04/2018,5,neutral,Alhamdulillah ramah semua .... tlaten menjelaskan
03/04/2018,5,positive,Service memuaskan
02/04/2018,5,neutral,Joooosss
01/04/2018,1,neutral,Karyawan e ada yg celometan gk jelas dan kurang ramah
01/04/2018,4,positive,Lebih bagis kalo jual silikon hapenya juga... overall
01/04/2018,5,positive,Mbak emil trims ya nice serve.
01/04/2018,5,positive,"Pelayanannya sih gietss... Barangnya complet pula, pokok TOP wes...."
01/04/2018,5,neutral,"Pelayanannya ramah dan cepat, kualitasnya terjamin. G nyesel deh pokoknya blanja di tiga putra"
31/03/2018,5,positive,"Spg di tiga putra humble dan cantik2, menjelaskan spesifikasi handphone yg mau dibeli dengan detail. Gak pernah kecewa beli di tiga putra"
31/03/2018,5,positive,Pelayanan sangat baik.. memanjakan pelanggan dan kualitas barang sesuai seperti deskripsi
31/03/2018,5,neutral,Mromotornya ramah ramah...penjelasan mengenai klasifikasi hp.nya sangat detail dan jelas. .
31/03/2018,5,neutral,"Keren banget, lengkap. Terbaik deh dikota malang"
31/03/2018,5,positive,Pelayanan memuaskan. Terima kasih tiga putra kawi
31/03/2018,5,positive,"Tiga putra oke banget, pilihan banyak, diskon banyak, bonus banyak, parkir free, mbak dan mas nya sik asik."
30/03/2018,4,negative,Pelayanan nya ramah... Walaupun saya agak cerewet...
29/03/2018,5,neutral,"Pelayanannya bagus, ramah-ramah juga pegawainya. Gak kapok pokok!!!"
28/03/2018,5,positive,Mantap keren
28/03/2018,5,positive,Tiga putra rekomen banget buat beli hp di malang
28/03/2018,5,neutral,Murah coy
27/03/2018,5,positive,Good place to find ur favorite gadget that suitable with ur budget .
26/03/2018,5,positive,Belanja menyenangkan di Tiga Putra Kawi .. good.
25/03/2018,5,positive,"Good service, good place & good price :)"
25/03/2018,5,positive,Belanja nyaman dan ramah
25/03/2018,5,positive,Pelayanannya memuaskan
25/03/2018,5,neutral,Informative and helpful
25/03/2018,4,positive,Terimakasih pelayanannya top
25/03/2018,5,neutral,"Pelayanan ramah, tempatnya nyaman"
24/03/2018,5,positive,Fai price and good services
24/03/2018,4,positive,Sebaiknya enggak ada cash sh heheh tapi pelayanan sangat baik dn memuaskan terima kasih
24/03/2018,5,negative,Toko hp terbaik semalang raya
24/03/2018,5,positive,"Pelayanan bagus, ramah dan detail..ruang tunggu nyaman.. Harga oke. Puas deh beli hp disini"
24/03/2018,5,neutral,Pelayanan an siiiip
24/03/2018,5,positive,"Pelayanan baik dan cepat, petugas ramah dan responsif, harga bersaing. Nice"
24/03/2018,4,positive,Pelayanannya sudah baik dan memuaskan. Harga yang diberikan juga dengan harga yang lebih murah dengan toko yang lain lebih. Gak nyesel jauh2 dari banyuwangi datang kemari Terima kasih
24/03/2018,5,positive,Servis menyenangkan
23/03/2018,4,neutral,Sippp...
23/03/2018,5,positive,"Pelayanannya sudah baik dan memuaskan. Harga yang diberikan juga dengan harga yang lebih murah dengan toko yang lain lebih miring sedikit. Pelayanan mas arif baik dengan ramah dan murah senyum, mungkin kekurangan kurang menguasai harga dan stok barang yang tersedia. Terima kasih"
23/03/2018,4,neutral,Koq gak ada bonusnya... ???
22/03/2018,5,neutral,cukup puas
21/03/2018,5,positive,Good service and nice place.
21/03/2018,5,positive,"Trimakasih tiga putra kawi,, semoga semakin maju dan sukses,,"
21/03/2018,5,positive,"Alhamdulillah dilayani dengan baik oleh tiga putra kawi, terimakasih tiga putra"
21/03/2018,5,negative,Cukup bagus pelayanannya
20/03/2018,5,neutral,Terbaik di Malang
20/03/2018,5,neutral,"Barang bagus, dijamin ori. Garansi toko juga ada."
20/03/2018,4,neutral,Kredit cepat di tiga putra
20/03/2018,5,positive,"Harga dan tata display baik, pegawai ramah dan sangat membantu."
19/03/2018,4,neutral,Barang kondisi baik
19/03/2018,4,neutral,Pelayanannya baik dan ramah :D
19/03/2018,5,positive,Pelayanan memuaskan mohon di tingkatkan .
19/03/2018,5,positive,Beli di tiga putra lebih nyaman dan lengkap.. Puas sama keramahan karyawan nya.. Mantap
18/03/2018,5,neutral,Siiip maju terus Tiga Putra
18/03/2018,2,neutral,"Bagus sih buat pelayanannya, cuma pertanyaan aja kenapa garansi toko harus berbayar dan harus ada charge untuk debit nya (?)"
18/03/2018,4,positive,Puas dalam pelayanan
18/03/2018,4,neutral,Lumayan bagus n lengkap
18/03/2018,5,positive,"Pelayanannya sangat ramah, baik dan cepat. Recommended bgt!"
18/03/2018,4,negative,"Pelayanan ramah, dan penjelasan sangat mudah dicerna. Petugas cekatan"
18/03/2018,5,positive,Ok punya pelayanannya
18/03/2018,4,neutral,Recommended this place
18/03/2018,4,positive,Puas sama pelayanan di TIGA PUTRA
18/03/2018,5,positive,Senang sekali beli di Tiga Putra karena penjelasannya jelas lengkap dan ramah
12/03/2018,3,positive,Pelayanan standart. Tapi saya suka dg promo cashbacknya.
11/03/2018,4,neutral,"Toko handphone yang cukup lengkap di Kota Malang. Pelayanannya, saya akui sangat baik. Staff nya sangat bersahabat dan helpful. Mereka ngga segan2 membandingkan satu produk dengan produk lainnya. Bahkan, staff yang membantu kami saat itu, sangat inisiatif mencarikan online review terkait handphone yang akan kami beli. Cuma, kekurangannya menurut saya adalah additional charge ketika menggunakan credit card (3%), dan kasir yang tidak familiar dengan pembayaran dengan e-money. Selain daripada itu, saya suka belanja handphone di sini."
04/03/2018,5,negative,"Bagus untuk mencari hanphone , tempatnya nyaman dan pilihan lumayan banyak"
02/03/2018,4,positive,"Pelayanan sangat bagus,bahkan menyediakan pembelian handphone sistem kredit dengan menjalin kerjasama dengan beberapa lembaga perkreditan. Tempat parkir yang cukup luas dapat menampung banyak kendaraan para pengunjung.harga HP yang lebih murah."
25/02/2018,4,neutral,tempatnya nyaman
18/02/2018,5,neutral,Pelayanan ramah & cepat
14/02/2018,5,neutral,Pelayanannya memuasaka
13/02/2018,3,negative,Untuk provider tertentu kesulitan sinyal
12/02/2018,5,positive,"Beli hp di tiga putra puas banget, pelayanan ramah n baik..."
12/02/2018,5,neutral,Pelayanan yg diberikan cepat & baik oleh mbak Cinta. Tkasih
12/02/2018,5,positive,"pelayanan nya baik, mbak2 nya ramah kita sbg buyer d edukasi sesuai kebutuhan dan spesifikasi yg kita inginkan"
12/02/2018,5,positive,Good quality and services
11/02/2018,5,neutral,Pelayanan bagus kok
10/02/2018,5,positive,Pelayanan memuaskan oleh mas Faiz dan Mbak Gayatri.
10/02/2018,5,positive,"Pelayanan Baik, toko nyaman"
09/02/2018,5,positive,Fasilitasnya nyaman
09/02/2018,5,positive,Pelayan nya bagus sangat memuaskan
07/02/2018,5,neutral,"Bagus, 2 kali beli di tiga putra pelayanan dan saran dr crew nya bagus"
07/02/2018,5,neutral,Excellent
06/02/2018,3,neutral,Unused area is a big big waste
05/02/2018,5,neutral,Pelayanannya buagus
03/02/2018,5,neutral,pelayanan bagus
22/01/2018,4,positive,Boleh kredit boss?
31/12/2017,5,negative,Tempatnya handphone termurah di Malang
