date,rating,text,sentiment
18/07/2018,1,"Kemarin ke tiga putra, tgl 17 Juli 2018. niatnya mau beli Xiaomi redmi note 5 ato S2. Cus ke sana gara gara malemnya lihat ada promo Reno 5 di Instagram. Pas di sana, mbaknya bilang harganya naik 100 RB. Ok lah, GPP. Aku lgsung minta barangnya dan mau bayar. Tapi terus aku tanya soal S2. Harganya lumayan miring dibanding toko lain. Eh tapi malah mbaknya nawarin produk lain yg aku SM skli gak tau. Mbaknya ngomong terus. Ada 30 menit. Aku biasa aja gk tertarik. Tetep kekeuh pengen beli Reno 5 ato S2. Eh gak tau knp, aku akhirnya malah beli produk lain itu. Padahal ya harganya gak murah juga. Lumayan lah, 2.4. Pas bgt mbaknya buka segel hp itu, aku buka wa d hp ku yg lama dan ada wa dr tiga putra. Bilang kalo Reno 5 gak ada d tiga putra. Jadi sebelum kesana, malemnya aku wa dulu. Dan baru di bales siang waktu aku udah terlanjur beli hp itu. Pas pulang, aku nyesel udah beli produk itu. Aku coba balik k tiga putra, mau tuker ato gimana lah. Pokoknya gk mau hp itu. Eh ternyata gak bisa. Mau tukar tambah, mau dibalikin, gk bisa pokoknya. Jelas lah aku ngerasa ketipu. Lha di Instagram bilang ada. Pas kesana ya bilang ada. Tp yg aku tanya d wa, jawabnya gak ada. Lah gimana coba. Pantesan waktu aku udah deal reno 5, mbaknya malah mengalihkan k lainnya. Lha wong barangnya gak ada. Akhitnya aku tuker tambah hp itu d tempat lain. Ruginya lumayan, 600 RB. Wes pokoknya kapok, gk bakal kesana lagi.",positive
18/07/2018,5,Semua OK.. stok Memory ditambah ...,negative
17/07/2018,5,Ayu good service,positive
17/07/2018,5,"Ramah, humble, fast for service and all...",positive
17/07/2018,5,Good enough,positive
16/07/2018,5,Feel good,positive
14/07/2018,4,Puas,positive
14/07/2018,5,Tempatnya mudah dijangkau Produk2 mobile lengkap dsini,positive
13/07/2018,5,"Tempatnya nyaman, pelayanannya cepat. Customer yg ramah2 juga.",positive
12/07/2018,5,Pelayan baik sekali,positive
12/07/2018,5,Pelayanan yang memuaskan,positive
12/07/2018,5,Bagus memuaskan,positive
12/07/2018,5,Pelayanannya puas,positive
11/07/2018,5,"Senang berbelanja di tiga putra, petugasnya ramah dan harganya murah",positive
11/07/2018,5,Tempatnya rekom bgt buat beli handphone...pegawainya ramah2,positive
11/07/2018,5,Saya beli redmi 5A sampek 4 buah,positive
11/07/2018,3,Fast service and good price for gadget.,positive
11/07/2018,5,Pelayanan sudah excellent.,positive
10/07/2018,4,Servis kosumen memuaskan. Thask,positive
10/07/2018,5,"Tiga putra toko terlengkap dan termurah, dan saya dilayani dengan sangat baik dan ramah dengan mbak nun , saya akan kembali lagi untuk belanja HP disini",positive
10/07/2018,5,"Pelayanan terbaik semalang raya , harga asus murah dan promotornya baik dan ramah :)",positive
10/07/2018,5,Pelayanan prima dan menyenangkan terutama pelayanan mbak Oktavin Ayu Carlina,positive
10/07/2018,5,"Pelayanan baik, Karyawan Ramah, terimakasih tiga putra",positive
09/07/2018,4,"Bagus, dan lengkap",positive
09/07/2018,4,Untuk layanan konsumen bagus,positive
09/07/2018,5,Alhamdulillah.. nyaman dan ramah pelayanannya. Semoga semakin lebih baik.,positive
08/07/2018,5,Bagus. Harganya stabil.,positive
08/07/2018,5,Pelayananya memuaskan. . Terimakasih,positive
08/07/2018,4,"Pelayan ramah dan cepat, mungkin bisa ditingkatkan untuk konsultasi smartphone sesuai dengan budget pembeli",positive
08/07/2018,5,Trma ksh... Pelayanan prima siip tenan.,positive
07/07/2018,5,Acc nya kurang lengkap,negative
07/07/2018,5,Pelayanan baik mbak nya ramah,positive
07/07/2018,5,Cukup memuaskan..,negative
07/07/2018,5,Pelayan baik..,positive
07/07/2018,5,Nice jobs,positive
07/07/2018,5,Pelayanan sangat baik Penjelasan cukup baik dan ramah,positive
06/07/2018,5,Pelayanan nya cepat dam ramah,negative
06/07/2018,5,"Lengkap, terpercaya",positive
06/07/2018,5,Very Good,positive
06/07/2018,5,"Pelayanan ramah, barang bagus.",positive
06/07/2018,5,Pelayan nya sangat baik dan jelas,positive
06/07/2018,3,Gud place for u'r phone cell,positive
06/07/2018,5,Pelayanannya oke,positive
06/07/2018,5,pelayanan yang sangat membantu dan sangat memuaskan,positive
05/07/2018,5,Harganya lumayan bersaing (murah),positive
05/07/2018,5,Karyawannya baik2,positive
05/07/2018,5,Mbk nya baik ramah sopan nyaman abis,positive
05/07/2018,5,"Trimakasih untuk layanannya,,, recomend bgt",positive
05/07/2018,5,Pelayanan ramah dan harga murah,positive
04/07/2018,4,Pelayanan ramah... Harga lumayan sama kyk online shop. . Beda dikit,negative
04/07/2018,4,"Kurang bersih, pelayanan agak membingungkan, makanan murah, menunya enak, sop iganya mantap",positive
03/07/2018,5,Pramuniaga disini cukup ramah dan baik ketika menjelaskan barang yg diperlukan customer.,positive
03/07/2018,5,pelayanan ny oke harga bersahabat thanks,positive
03/07/2018,5,Pelayanan okey bangetttt,positive
02/07/2018,5,Sopan dan ramah,positive
02/07/2018,4,Enak disini pegawainya ramah-ramah. Trus parkirnya juga luas dan beratap jadi gk takut kepanasan deh.,positive
02/07/2018,5,Sangat bagus,positive
02/07/2018,5,"Pelayanannya baik, ramah, dan memuaskan",positive
02/07/2018,5,Bsgussss,negative
02/07/2018,5,Marketing sangat sopan,positive
02/07/2018,5,"Playanan bagus,komplit tinggal pilih,very recomended",negative
02/07/2018,4,Sementara bintang 4 dulu ya...,positive
01/07/2018,5,Mkasih mbak pelayanannya ramah dan memuaskan,positive
01/07/2018,5,Good place good service,positive
01/07/2018,5,"Pelayanannya maksimal,",positive
01/07/2018,4,Mbak nya ramah dan sabar.. pokoknya hospitality banget deh :),positive
01/07/2018,4,"Banyak pilihannya, dan lengkap accnya",positive
01/07/2018,4,Pelayanan cukup memuaskan,negative
30/06/2018,5,Harga murah dan pelayanan bagus,positive
30/06/2018,5,pelayanan sangat baik dan memuaskan sehingga adek saya paham tentang hp yang dia beli,positive
30/06/2018,5,Pelayanannya cepet,positive
30/06/2018,5,"Excellent servicenya, thanks for Zenfone 5 Tiga Putra",positive
30/06/2018,5,Rating 1-100 saya kasih 100. Terutama buat mas nya,positive
30/06/2018,5,Pelayanan sudah bagus dan petugas ramah,negative
29/06/2018,5,Pelayanan dan produk yang disediakan sangat bagus,positive
29/06/2018,5,Pelayanan ramah dan cepat... so helpfull,positive
29/06/2018,5,Good services and low price..nice job,positive
29/06/2018,4,Mantab...pelayanan ok..,positive
29/06/2018,4,"Pelayanan cukup baik.untuk saran barang display saja yang tidak ada,untuk yang lainnya ok",negative
29/06/2018,5,Terimakasih atas pelayananx sangat memuaskan..semoga tmbah ramai tokonya,positive
29/06/2018,4,"Cuma numpang lewat dan berhenti ambil cs grab , dari luar kayaknya tempatnya nyaman, parkir juga luas",negative
28/06/2018,5,Good Service... Pelayanannya memuaskan.. Penjelasannya cukup jelas.. Thank you Tiga Putra Kawi,positive
28/06/2018,5,OK pelayanannya n cepat,positive
28/06/2018,5,Ok deh,positive
28/06/2018,4,Pelayanan memuaskan dan sopan santun terjaga,positive
28/06/2018,5,"Fast respond, sangat membantu review HP utk pelanggan baru",positive
28/06/2018,5,Pelayanan yang ramah dan memuaskan.,positive
28/06/2018,5,Amazing,negative
28/06/2018,5,"Pelayanan bagus dan memuaskan, pelayanannya cepat jadi menyenangkan. Terimakasih",positive
28/06/2018,5,Suka dg pelayanannya org nya ramah* .,positive
28/06/2018,4,Memuaskan pelayanannya,positive
27/06/2018,3,"Maaf mbak tadi bintangnya kepencet, but ITS okay laah. Keren servicenya nya",positive
27/06/2018,5,Pelayanan baik dari awal datang sampai pembelian,negative
27/06/2018,5,"Tempatnya bagus, dan nyaman, parkirannya luas. Pelayanannya cepat dan ramah",positive
27/06/2018,5,Servis exelent!,positive
27/06/2018,5,trimakasih mbak..,positive
27/06/2018,5,ramah cepat baik oke,positive
27/06/2018,5,Nyaman dan enak,positive
27/06/2018,5,"Tempatnya nyaman, harganya aman, pelayanan cepat dan ramah",positive
27/06/2018,5,Barang dan produk Bagus sesuai yang diharapkan,positive
27/06/2018,5,Bagus deh,positive
27/06/2018,5,Good service Dan ramah but mas nya PS01636,positive
27/06/2018,5,good service,positive
27/06/2018,5,"pelayanan cepat, mudah, n ramah",positive
27/06/2018,5,"Pelayanannya bagus, mbaknya ramah",positive
26/06/2018,4,Sukses dan tambah berkembang.. Pelayanannya semakin ramah dan cepat...,positive
26/06/2018,5,"Pelayanan'nya baik dan sopan"" makasih ya ........",positive
26/06/2018,5,"Tempatnya nyaman, harga aman, pelayanan bagus",positive
26/06/2018,3,Sedikit kurang ramah tapi langganan,negative
26/06/2018,5,"Pelayanan memuaskan dan membantu, barang lengkap dari store lain",positive
26/06/2018,5,"Tempatnya nyaman, staffnya ramah, lengkap juga barangnya",negative
26/06/2018,5,Good place good price,positive
26/06/2018,4,Pelayanan memuaskan. Penjual ramah..,positive
26/06/2018,5,bagus dan baik pelayanan mas nya,positive
26/06/2018,5,Pelayanan yang baik dan mas nya,positive
26/06/2018,5,"Pelayanan lumayan bagus, pilihan hp lengkap",negative
26/06/2018,5,"Pelayanan bagus, tempat nyaman, dan harganya murah",positive
26/06/2018,4,Abang abang dan mbak mbaknya baik banget mau ngejelasin panjang lebar pertanyaan pertanyaanku yg gada habisnya. Sangat membantu .Terimakasih,positive
26/06/2018,5,Pelayanan sangat baik dan puas,positive
26/06/2018,5,Aksesorisnya lengkap dengan harga yang cukup terjangkau,positive
26/06/2018,5,Pelayanannya sangat baik..mbak nya menjelaskan secara detail beberapa merk HP yg lagi saya cari..mbak nya jg sabar.. Saya dan kakak saya langganan kalau beli hp baru pasti ke tiga putra..kalau bisa bonusnya di tambah dong..atau adain promosi/undian biar makin menarik para konsumen..,positive
26/06/2018,5,"Pelayanan bagus, rekomendasikan",positive
26/06/2018,5,Baik pelayanannya dan ramah,negative
25/06/2018,5,Parkirnya gratis :-D,positive
25/06/2018,5,Sangat bagus pelayananya,positive
25/06/2018,5,Tokonya bagus dan pelayanan ramah,negative
25/06/2018,5,Pelayanan yang sangat ramah dan rekomendasi banget PS01538,positive
25/06/2018,5,"Pelayanan yang baik, jelas dan cepat. Makasih",positive
25/06/2018,5,Pelayannya tangap2,positive
25/06/2018,5,"Pelayanan memuaskan, mbaknya ramah.",positive
25/06/2018,5,CS nya ramah..lupa namanya. Bis dm di ig lanjut ke toko. Bisa pake creditcard.. cuma kena charge. Banyakin bonusnya yaa,negative
25/06/2018,5,Lengkap dan ramah PD01529,negative
25/06/2018,5,"Bagus, pelayanannya baik, barang2 nya juga recommended...",positive
25/06/2018,5,Sangat puas dan pelayanannya sangat baik,positive
25/06/2018,4,Pelayanan ramah dan cepat. PS0478,positive
24/06/2018,3,Laham ker...,negative
21/06/2018,4,Pelayanan nya baik,positive
20/06/2018,4,Lumayan sih,negative
16/06/2018,3,"Review ini saya edit, karena yang kasih bintang bukan saya melainkan bagian quality check hp. Yang minta di loginin google nanti pasti di kasih bintang sendiri, kurang fair aja sih menurut saya review reviewnya seperti pemaksaan aja! Pengalaman beli di sini biasa aja salesnya kayak gak niat jual hp malah bingung benerin giginya gara gara ada sisa makanan, untuk harga biasa gak terlalu murah juga, selisih 50rb sama official store samsung (free power bank lagi), di sini gak dpet power bank cman dpet tas . Saya kasih bintang 3 untuk 3 putra",negative
16/06/2018,5,Fast service,positive
16/06/2018,5,"Tiga putrakawi, sepi, tiga putra pecinan, sepi,",negative
09/06/2018,5,"Barang memuaskan,pelayanan nya juga ramah, recomended tempat buat beli hp",positive
08/06/2018,5,"Pelayanan cepat, ramah, kualitas terjamin, dan harga murah. Thanks, Tiga Putra Kawi!",positive
05/06/2018,3,Okee,negative
05/06/2018,5,Ramah mas sama mbk nya,positive
05/06/2018,5,Temat belanja kebutuhan hp yg nyaman,positive
04/06/2018,4,Parkirnya nyaman,positive
04/06/2018,5,Puas .. murah dibanding tempat lain,positive
03/06/2018,5,Pelayanan istimewa dan menyesuaikan dengan konsumen...,positive
03/06/2018,5,Nyaman dan nyaman,positive
03/06/2018,5,Alhamdulillah kami sangat puas dengan semua pelayanannya. Sukses terus untuk 3 putra,positive
03/06/2018,5,"Kualitas oppo f7, pelayanan, dan sistem kreditnya lengkap. Recommended 100%",positive
02/06/2018,5,Keren,positive
02/06/2018,5,Tempatnya nyaman dan semoga ke depannya lebih maju lagi,positive
01/06/2018,5,Ramah,positive
28/05/2018,5,Best Hand Phone store..,positive
27/05/2018,1,"Baru 1 bulan pemakaian, tempered Glassed samsung S8 sudah pecah ! Kualitas dipertanyakan, be a smart buyer, banyak toko yang lebih baik dan lebih berkualiatas.",positive
27/05/2018,5,Pelayanan baik dan memuaskan...,positive
26/05/2018,5,"Pelayanan memuaskan, tempat nyaman",positive
26/05/2018,4,"Ramah but agak lumayan mahal.. Pembayaran menggunakan kartu debit via edc masih kenak charges, that is the small things can make annoyed,kalo pake credit card sihh ga masalah, ini debit card gaeesss..",negative
26/05/2018,5,"Tempatnya nyaman, dan karyawan nya ramah ramah",positive
24/05/2018,5,Quick respond... A.S.A.P... garansi dan jaminan kualitas... huwalaaah,positive
23/05/2018,5,Pelayanan bagus mbak gayatri,positive
21/05/2018,5,Kempat kalinya beli hp di sin dlm setahun menyenangkan,negative
20/05/2018,5,"Pelayanan sangat baik, harga juga murah",positive
20/05/2018,5,Pelayanannya cepat,positive
19/05/2018,3,Disini ada Apple store gak?,positive
13/05/2018,4,Pelayanan sudah cukup memuaskan,negative
13/05/2018,5,Good servies,positive
13/05/2018,5,Good place. Good people,positive
13/05/2018,5,"Good services, good devices :)",positive
12/05/2018,5,"Pelayanan cepat, peka terhadap customer, ramah",positive
10/05/2018,5,"Good places to buy smartphone, the staff is very friendly, i have bring my grandma to this place to buy smartphone",positive
09/05/2018,5,"Customer servis nya baik"" dan murah senyum semua, dan pelayanan bagus.",positive
09/05/2018,4,"Lengkap, wktu dulu sy cari hp android disini banyak semua yg sudah gajual yg tipe yg sy cari, semua banyak yg seri hybird, tapi disini masih ada sehingga kartu saya bisa terpakai semua, gak kebuang karena hybird system",negative
08/05/2018,5,Ramah . Memuaskan,positive
07/05/2018,4,Sangat memuaskan. Terimakasih banyak,positive
06/05/2018,5,Pelayanan di tiga putra ok banget,positive
06/05/2018,5,Good servis,positive
06/05/2018,5,"Sukses terus! Hehe Pelayanannya baik, ramah dan informasi makasih ya mba gayatri hehe",positive
06/05/2018,5,Pelayanan baik. Seles ramah sama pengunjung / pelanggan harga bagus,positive
06/05/2018,5,Adem luas asik,positive
05/05/2018,5,"Good service, nice place.",positive
05/05/2018,5,Pelayanan baik nyaman,positive
05/05/2018,5,"Nice place, nice price, nice customers",positive
05/05/2018,5,Karyawannya ramah.. Tempat nyaman dan oke.. Sukses..,positive
05/05/2018,5,"good place. good service, good price,",positive
05/05/2018,4,Reasonable price with wide range of brands,positive
04/05/2018,5,"pelayanan nya terbaik,untuk promotor brand OPPO nya yg namanya mbak oktavin ayu,mbak nya cantik dan telaten wktu handle ibu saya beli OPPO F7",positive
04/05/2018,5,"Pelayanannya enak,ramah,dan jelas.",positive
03/05/2018,5,"Mantap bgt,,barangnya bagus2 ,staf nya baik2 n ramah",positive
03/05/2018,5,Makasih mbak eka. .,positive
02/05/2018,5,Pelayanan ok bgt. Mbak Gayatri,positive
02/05/2018,5,Pelayanan nya cepat,negative
02/05/2018,5,Bagus barangnya,positive
30/04/2018,5,Gede tempatnya. Pelayanannya baik. Hp lengkap.,negative
29/04/2018,5,"Tempatnya nyaman, terus pelayanannya ramah dan tampilan ruangannya yg fress",positive
28/04/2018,5,Pelayananya cepat,positive
28/04/2018,5,Bagus tempatnya ... pelayanan juga cepet .. hrga bersahabat .... ga nyesel deh beli di sini ... enak ... nyaman suasananya .. banyak display hp yang kita pengen kok .. mantab...,positive
28/04/2018,5,Nice pelayanan bagus,positive
28/04/2018,5,Pelayanan nya memuaskan,positive
27/04/2018,5,Toko bagus. Pelayanan selia ramah.,negative
25/04/2018,5,Belanja di tigaputra memuaskan,positive
24/04/2018,5,Tempatnya beli handphone paling bergengsi di kota malang,negative
24/04/2018,5,"Good price, good service",positive
24/04/2018,5,Produk lengkap dan pelayanan yg cepat dan ramah..,positive
22/04/2018,5,Good service dan lengkap,positive
21/04/2018,5,"Tempatnya enak dan bersih, ramah, informasi lengkap",negative
21/04/2018,5,"Terima kasih untuk mbak nuning Asus , pelayanannya sangat memuaskan. Sukses trs untuk tiga putra",positive
19/04/2018,5,Servis nya sangat memuaskan sekalitinggal pakai,positive
18/04/2018,5,"Very good ,good service",positive
18/04/2018,5,Pelanyanannya memuaskan,positive
18/04/2018,4,Beli hp ya disini salah satu pilihan nya,positive
17/04/2018,5,Pelayanannya baik dan cepat.,positive
16/04/2018,5,Baik... Sangat membantu kami,positive
16/04/2018,5,"Nice comfort place, large parking area and good customer service",positive
16/04/2018,5,"Pelayanan baik,semoga lebih maju kedepannya",positive
16/04/2018,4,"Bagus tempatnya, tpi ada barang yang di cari tpi stoknya hbis. Emang brangnya udah lama kok",negative
16/04/2018,5,Senang belanja di tiga putra :),positive
15/04/2018,5,Puas berbelanja hp di tiga putra.. Terima kasih tiga putra,positive
15/04/2018,5,Bagus sih pelayanannya. Tapi kenapa garansi toko nya harus bayar?,negative
14/04/2018,5,Barang lengkap n pelayanan ramah,positive
14/04/2018,5,"Pelayanan yang cepat, tanggap dan nyaman dengan mas adit nya",positive
13/04/2018,5,pelayanan memuaskan .... Trimz,positive
13/04/2018,5,Nyaman pelayanan ramah cepat tanggap,positive
13/04/2018,5,Trimakasih atas pelayanan yang baik & memudah kan kami,positive
13/04/2018,5,Pelayananya baik.. Terutama promotornya vivo,positive
13/04/2018,5,Pelayanan nya ramah banget....,positive
12/04/2018,5,Biasa aja,positive
12/04/2018,5,"Pelayanan mbak Emil sangat helps Dan sangat memuaskan saya, pelayanan ya juga vague Dan memuaskan. Retina kasih",positive
11/04/2018,5,Good services,positive
11/04/2018,5,"Tempat Nyaman, pegawai ramah,",positive
10/04/2018,5,Mbak nya sabar,positive
10/04/2018,5,Pelayanan bagus dan recomended,positive
09/04/2018,5,pelayanan sangat ramah dan menyenangkan..trima kasih tiga putra cell,positive
09/04/2018,5,"Pelayanan bagus, harga murah",positive
09/04/2018,5,Tokonya bagus pelayananya ramah,positive
08/04/2018,5,"Servis bagus, mbknya cantik",positive
07/04/2018,5,nice service,positive
07/04/2018,5,pelayanan memuaskan... thank u,positive
07/04/2018,5,Pelayanannya bagus sabar banget :),positive
07/04/2018,5,"santun dn memuaskan,,",positive
07/04/2018,5,Pelayanan bagus..mbak nyaa ramah2,positive
07/04/2018,4,Kasih gimic donk...Untk pembelian tertentu,negative
06/04/2018,4,orangnya baik2,positive
06/04/2018,5,Trimakasih untuk tiga putra kawi..,positive
04/04/2018,5,Oke sip sip sip,positive
04/04/2018,5,Untuk toko tiga putra toko handphone yg lengkap. Pelayanannya baik banget. Sip deh pokoknya.,positive
04/04/2018,5,Kepuasan pelanggan prioritas utama... kebersihan harus d utamakan,positive
04/04/2018,5,Aku selalu beli hp disini karena disini pelayanannya baik dan harganya pun murah dibanding yg lain!,positive
03/04/2018,4,Trimakasih bagus bngett mlayani kami,positive
03/04/2018,5,Alhamdulillah ramah semua .... tlaten menjelaskan,positive
03/04/2018,5,Service memuaskan,positive
02/04/2018,5,Joooosss,positive
01/04/2018,1,Karyawan e ada yg celometan gk jelas dan kurang ramah,negative
01/04/2018,4,Lebih bagis kalo jual silikon hapenya juga... overall,positive
01/04/2018,5,Mbak emil trims ya nice serve.,positive
01/04/2018,5,"Pelayanannya sih gietss... Barangnya complet pula, pokok TOP wes....",positive
01/04/2018,5,"Pelayanannya ramah dan cepat, kualitasnya terjamin. G nyesel deh pokoknya blanja di tiga putra",positive
31/03/2018,5,"Spg di tiga putra humble dan cantik2, menjelaskan spesifikasi handphone yg mau dibeli dengan detail. Gak pernah kecewa beli di tiga putra",positive
31/03/2018,5,Pelayanan sangat baik.. memanjakan pelanggan dan kualitas barang sesuai seperti deskripsi,positive
31/03/2018,5,Mromotornya ramah ramah...penjelasan mengenai klasifikasi hp.nya sangat detail dan jelas. .,positive
31/03/2018,5,"Keren banget, lengkap. Terbaik deh dikota malang",positive
31/03/2018,5,Pelayanan memuaskan. Terima kasih tiga putra kawi,positive
31/03/2018,5,"Tiga putra oke banget, pilihan banyak, diskon banyak, bonus banyak, parkir free, mbak dan mas nya sik asik.",positive
30/03/2018,4,Pelayanan nya ramah... Walaupun saya agak cerewet...,positive
29/03/2018,5,"Pelayanannya bagus, ramah-ramah juga pegawainya. Gak kapok pokok!!!",positive
28/03/2018,5,Mantap keren,positive
28/03/2018,5,Tiga putra rekomen banget buat beli hp di malang,positive
28/03/2018,5,Murah coy,positive
27/03/2018,5,Good place to find ur favorite gadget that suitable with ur budget .,positive
26/03/2018,5,Belanja menyenangkan di Tiga Putra Kawi .. good.,positive
25/03/2018,5,"Good service, good place & good price :)",positive
25/03/2018,5,Belanja nyaman dan ramah,positive
25/03/2018,5,Pelayanannya memuaskan,positive
25/03/2018,5,Informative and helpful,positive
25/03/2018,4,Terimakasih pelayanannya top,positive
25/03/2018,5,"Pelayanan ramah, tempatnya nyaman",positive
24/03/2018,5,Fai price and good services,positive
24/03/2018,4,Sebaiknya enggak ada cash sh heheh tapi pelayanan sangat baik dn memuaskan terima kasih,positive
24/03/2018,5,Toko hp terbaik semalang raya,negative
24/03/2018,5,"Pelayanan bagus, ramah dan detail..ruang tunggu nyaman.. Harga oke. Puas deh beli hp disini",positive
24/03/2018,5,Pelayanan an siiiip,positive
24/03/2018,5,"Pelayanan baik dan cepat, petugas ramah dan responsif, harga bersaing. Nice",positive
24/03/2018,4,Pelayanannya sudah baik dan memuaskan. Harga yang diberikan juga dengan harga yang lebih murah dengan toko yang lain lebih. Gak nyesel jauh2 dari banyuwangi datang kemari Terima kasih,positive
24/03/2018,5,Servis menyenangkan,positive
23/03/2018,4,Sippp...,positive
23/03/2018,5,"Pelayanannya sudah baik dan memuaskan. Harga yang diberikan juga dengan harga yang lebih murah dengan toko yang lain lebih miring sedikit. Pelayanan mas arif baik dengan ramah dan murah senyum, mungkin kekurangan kurang menguasai harga dan stok barang yang tersedia. Terima kasih",positive
23/03/2018,4,Koq gak ada bonusnya... ???,negative
22/03/2018,5,cukup puas,negative
21/03/2018,5,Good service and nice place.,positive
21/03/2018,5,"Trimakasih tiga putra kawi,, semoga semakin maju dan sukses,,",positive
21/03/2018,5,"Alhamdulillah dilayani dengan baik oleh tiga putra kawi, terimakasih tiga putra",positive
21/03/2018,5,Cukup bagus pelayanannya,negative
20/03/2018,5,Terbaik di Malang,positive
20/03/2018,5,"Barang bagus, dijamin ori. Garansi toko juga ada.",negative
20/03/2018,4,Kredit cepat di tiga putra,positive
20/03/2018,5,"Harga dan tata display baik, pegawai ramah dan sangat membantu.",positive
19/03/2018,4,Barang kondisi baik,positive
19/03/2018,4,Pelayanannya baik dan ramah :D,positive
19/03/2018,5,Pelayanan memuaskan mohon di tingkatkan .,positive
19/03/2018,5,Beli di tiga putra lebih nyaman dan lengkap.. Puas sama keramahan karyawan nya.. Mantap,positive
18/03/2018,5,Siiip maju terus Tiga Putra,positive
18/03/2018,2,"Bagus sih buat pelayanannya, cuma pertanyaan aja kenapa garansi toko harus berbayar dan harus ada charge untuk debit nya (?)",negative
18/03/2018,4,Puas dalam pelayanan,positive
18/03/2018,4,Lumayan bagus n lengkap,positive
18/03/2018,5,"Pelayanannya sangat ramah, baik dan cepat. Recommended bgt!",positive
18/03/2018,4,"Pelayanan ramah, dan penjelasan sangat mudah dicerna. Petugas cekatan",negative
18/03/2018,5,Ok punya pelayanannya,positive
18/03/2018,4,Recommended this place,positive
18/03/2018,4,Puas sama pelayanan di TIGA PUTRA,positive
18/03/2018,5,Senang sekali beli di Tiga Putra karena penjelasannya jelas lengkap dan ramah,positive
12/03/2018,3,Pelayanan standart. Tapi saya suka dg promo cashbacknya.,positive
11/03/2018,4,"Toko handphone yang cukup lengkap di Kota Malang. Pelayanannya, saya akui sangat baik. Staff nya sangat bersahabat dan helpful. Mereka ngga segan2 membandingkan satu produk dengan produk lainnya. Bahkan, staff yang membantu kami saat itu, sangat inisiatif mencarikan online review terkait handphone yang akan kami beli. Cuma, kekurangannya menurut saya adalah additional charge ketika menggunakan credit card (3%), dan kasir yang tidak familiar dengan pembayaran dengan e-money. Selain daripada itu, saya suka belanja handphone di sini.",negative
04/03/2018,5,"Bagus untuk mencari hanphone , tempatnya nyaman dan pilihan lumayan banyak",negative
02/03/2018,4,"Pelayanan sangat bagus,bahkan menyediakan pembelian handphone sistem kredit dengan menjalin kerjasama dengan beberapa lembaga perkreditan. Tempat parkir yang cukup luas dapat menampung banyak kendaraan para pengunjung.harga HP yang lebih murah.",positive
25/02/2018,4,tempatnya nyaman,positive
18/02/2018,5,Pelayanan ramah & cepat,positive
14/02/2018,5,Pelayanannya memuasaka,positive
13/02/2018,3,Untuk provider tertentu kesulitan sinyal,negative
12/02/2018,5,"Beli hp di tiga putra puas banget, pelayanan ramah n baik...",positive
12/02/2018,5,Pelayanan yg diberikan cepat & baik oleh mbak Cinta. Tkasih,positive
12/02/2018,5,"pelayanan nya baik, mbak2 nya ramah kita sbg buyer d edukasi sesuai kebutuhan dan spesifikasi yg kita inginkan",positive
12/02/2018,5,Good quality and services,positive
11/02/2018,5,Pelayanan bagus kok,positive
10/02/2018,5,Pelayanan memuaskan oleh mas Faiz dan Mbak Gayatri.,positive
10/02/2018,5,"Pelayanan Baik, toko nyaman",positive
09/02/2018,5,Fasilitasnya nyaman,positive
09/02/2018,5,Pelayan nya bagus sangat memuaskan,positive
07/02/2018,5,"Bagus, 2 kali beli di tiga putra pelayanan dan saran dr crew nya bagus",positive
07/02/2018,5,Excellent,positive
06/02/2018,3,Unused area is a big big waste,positive
05/02/2018,5,Pelayanannya buagus,positive
03/02/2018,5,pelayanan bagus,positive
22/01/2018,4,Boleh kredit boss?,positive
31/12/2017,5,Tempatnya handphone termurah di Malang,negative
27/12/2017,4,Cukup lengkap disini. Ada fasilitas cicilan 0% jg. S & k berlaku siih,negative
25/12/2017,4,Ok dan mantap,positive
07/12/2017,5,"Salah satu jujugan untuk membeli handphone di kota Malang yang cukup lengkap dengan berbagai pilihan brand-merek. Kualitas pelayanan cukup baik dengan jumlah pegawai yang banyak juga. Barang ready, mostly. Recommended.",negative
05/12/2017,4,Pelayanan cepat rama harga murah dan tempat parkir yang luas,positive
15/10/2017,5,Harga sangat kompetitif dengan servis yang memuaskan,positive
12/10/2017,4,tempat parkir cukup luas,positive
09/10/2017,4,Mantap... semoga bermanfaat...,positive
02/10/2017,5,"Pelayanan cepat tidak mbulet. Tanya2 via telpon juga dilayani dengan baik. Masalah harga, tidak diragukan lagi disini sudah termurah.",positive
07/08/2017,4,Pernah singgah adem dan nyaman,positive
27/07/2017,1,"I bought A7 2017 earlier, and their service is so bad, they forget to give my USB connector cause they too busy to play instagram and Im so mad",negative
26/07/2017,5,Banyak pilihan harga miring,negative
25/07/2017,4,"tempatnya nyaman, pelayanan juga bagus tapi sayangnya untuk aksesoris hp masih minim",negative
25/07/2017,4,Pelayanan bgus,positive
19/07/2017,5,"Menjual HP dengan harga murah, varian lengkap, ada garansi toko, bisa dibayar dengan kartu kredit dengan cicilan 0%. Pelayanan ramah, lokasi strategis.",positive
17/07/2017,4,Tempat nya berkelas,negative
20/06/2017,4,"good service, competetive price",positive
15/06/2017,5,Layanan yang cepat dan simpatik,positive
07/06/2017,5,Tempatnya enak dan layanannya superrrrrr ...,negative
30/04/2017,4,"Good service, this place have comfy waiting room and diaplay store",positive
