date,rating,ulasan_mentah,text,sentiment
N/A,0,"Lokasi bersih dan luas, pelayanan baik, hp yang dijual lebih lengkap dari pada di tempat lain",lokasi bersih dan luas layan baik hp yang jual lebih lengkap dari pada di tempat lain,positive
N/A,0,"Beli hape olwais ke @TIGA PUTRA HP OFFICIAL makin oke servisnya kmrn dapat banyak gift Ama soft drink dan dilayani best staff kak Firman product Knowledge JUARA, sabar, telaten, lincah dan mengerti kebutuhan clientnya sukses selalu kak Tuhan memberkati",beli hape olwais ke putra hp oficial makin oke servis kemarin dapat banyak gift sama soft drink dan layan best staf kak firman product knowledge juara sabar telaten lincah dan erti butuh clientnya sukses selalu kak tuhan kati,positive
N/A,0,Kalo tempat ini adalah tempat dimana aku pertama kali beli hp oppo a12s nice² + kalo tempat ini dekat dengan taman selamet yah ok² + mau tanya kenapa kalo mau lemari minuman nya kok dikunci kenapa gak harus nya dibuka yah????????,kalo tempat ini adalah tempat mana aku pertama kali beli hp opo si nice kalo tempat ini dekat dengan taman selamet ya ok mau tanya kenapa kalo mau lemari minum nya kok kunci kenapa enggak harus nya buka ya,positive
N/A,0,"Banyak pilihan. Kadang ada promo. Bisa pake kartu kredit tertentu dg bunga 0%, bisa cicilan bunga 0 %. Pelayanan ramah, disambut mulai dari parkiran. Garansi resmi",banyak pilih kadang ada promo bisa pakai kartu kredit tentu dengan bunga bisa cicil bunga layan ramah sambut mulai dari parkir garansi resmi,positive
N/A,0,Mau beli iphone 14 sdh ketemu staf toko diberitahu harga 25juta Giliran sampe kasir harga naik menjadi 27 juta Alasan barang indenan orang Ngga profesional,mau beli iphone sudah ketemu staf toko diberitahu harga juta gilir sampai kasir harga naik jadi juta alas barang inden orang enggak profesional,negative
N/A,0,Great store display and awesome people,great store display and awesome people,positive
N/A,0,tempatnya asri. bagus. luas. staff ramah. perfekto ✔️✔️,tempat asri bagus luas staf ramah perfekto,positive
N/A,0,"Bersih, nyaman dan pelayanannya ramah dan cepat tanggap",bersih nyaman dan pelayananya ramah dan cepat tangap,positive
N/A,0,Mantap lengakp karywan ramah2 banyak discoundnya :)),mantap lengakp karywan ramah banyak discoundnya,positive
N/A,0,"Stok HP apa saja ada, padahal agak lama model yg aku pesan. Keren. Para pegawai ramah dan sat set cepet pelayanannya. Murah senyum semua. Lengkap juga karena jual aksesorisnya jd gak perlu cari di tempat lain. Makasih banyak yaa..",stok hp apa saja ada padahal agak lama model yang aku pesan keren para pegawai ramah dan sat set cepat pelayananya murah senyum semua lengkap juga karena jual aksesorisnya jadi enggak perlu cari di tempat lain terima kasih banyak ya,positive
N/A,0,"Tempat strategis , koleksi cukup bervariasi dan pelayanan ramah",tempat strategis koleksi cukup variasi dan layan ramah,positive
N/A,0,"Kesini mau beli ip 14 pro max Katanya ada promo mandiri dan emang ada , dr pihak bank jg cicilan 0% Tapi yg paling ga masuk akal dari pihak toko di charge 9.5% (setau saya cc max cuman 3%) Jadi ip 14 pro harga 22.000 disuru bayar 24 jt make sense atau tidak menurut anda ??",kesini mau beli ip pro max kata ada promo mandiri dan memang ada dari pihak bank juga cicil tapi yang paling enggak masuk akal dari pihak toko di charge tau saya sih max cuman jadi ip pro harga disuru bayar juta pakai sense atau tidak turut anda,negative
N/A,0,"pelayanan super lama padahal sepi, pasang screenguard nggak rapi sama sekali. jangan pasang screenguard disini.",layan super lama padahal sepi pasang screenguard enggak rapi sama sekali jangan pasang screenguard sini,negative
N/A,0,Sdh 2x saya beli smartphone di sini..service nya Ok..pertahankan !!!,sudah kali saya beli smartphone di sini service nya ok tahan,positive
N/A,0,Pelayanan mantab . Ramah,layan mantab ramah,positive
N/A,0,Pelayanan nya sangat baik dan ramah banget,layan nya sangat baik dan ramah banget,positive
N/A,0,"Menarik n pelayanannya bagus, cepat n ramah",tarik pelayananya bagus cepat ramah,positive
N/A,0,Mantab pelayanan kemarin beli hp ke tiga putra di layani sampek jm 10 lebih sampek tutup,mantab layan kemarin beli hp ke tiga putra di layan sampai jm lebih sampai tutup,positive
N/A,0,"Pelayanan sangat ramah dan cepat, harganya bersaing, koleksi hpnya juga lengkap, ditambah mereka juga menjual aksesoris hp.",layan sangat ramah dan cepat harga saing koleksi hpnya juga lengkap tambah mereka juga jual aksesoris hp,positive
N/A,0,Mau beli HP dgm jaminan kwalitas yg tdk akan pernah mengewakan ya disini...,mau beli hp dgm jamin kwalitas yang tidak akan pernah ewa ya sini,positive
N/A,0,Tempatnya nyaman dan SPG nya ramah,tempat nyaman dan spg nya ramah,positive
N/A,0,Nyaman...,nyaman,positive
N/A,0,Pelayanannya ramah tamah,pelayananya ramah tamah,positive
N/A,0,Terima kasih jasa pelayanan bagus. Ramah tamah ke konsumen. Maju terus tiga putra,terima kasih jasa layan bagus ramah tamah ke konsumen maju terus tiga putra,positive
N/A,0,Pelayanannya bagus n menerangkan fitur2 hp secara rinci.Semoga sukses selalu.,pelayananya bagus terang fitur hp cara rinci moga sukses selalu,positive
N/A,0,"Pelayanan ramah, banyak pilhan produk sampe pusing pilih, harga terbaik, luas dan nyaman, banyak kursi utk duduk, parkir mobil luas gratis.",layan ramah banyak pilhan produk sampai pusing pilih harga baik luas dan nyaman banyak kursi untuk duduk parkir mobil luas gratis,positive
N/A,0,"Langganan beli disini... Selain barang jaminan ori tempatnya jga nyaman, parkir luas & banyak pegawai yg siap membantu...",langanan beli sini selain barang jamin orisinal tempat juga nyaman parkir luas banyak pegawai yang siap bantu,positive
N/A,0,Toko handphone dan printilan printilannya di jl kawi tak jauh dari MOG. Tokonya bersih dan luas dengan parkiran yang luas pula. Sering ada promo disini,toko handphone dan printilan printilanya di jl kawi tak jauh dari mog toko bersih dan luas dengan parkir yang luas pula sering ada promo sini,positive
N/A,0,Toko gadget di Malang jadi tambah luas ya,toko gadget di malang jadi tambah luas ya,positive
N/A,0,"Lokasi di pusat kota, tersedia berbagai smartphone dari semua brand. Di depan ada live music lagi",lokasi di pusat kota sedia bagai smartphone dari semua brand di depan ada live music lagi,positive
N/A,0,Mantep bersih dan nyaman,mantap bersih dan nyaman,positive
N/A,0,"Toko ini menyediakan HP samsung, vivo, infinix dsb. Lokasi disebelah mall Olimpic Garden Malang yang sangat strategis. Parkir luas, ruangan dingin, stok barang banyak. Pramuniaga menguasai barang yg dijual dan layanan cepat, ramah.",toko ini sedia hp samsung vivo infinix dsb lokasi belah mal olimpic garden malang yang sangat strategis parkir luas ruang dingin stok barang banyak pramuniaga kuasa barang yang jual dan layan cepat ramah,positive
N/A,0,"Saya membeli HP tgl 29 Mei 2022, tidak ada masalah secara produk. Namun mohon di evaluasi mbak mbak kasir sangat tidak sopan dan tidak menunjukan etika baik bagi pelanggan.. Maaf baru sempat review karena baru ingat..",saya beli hp tanggal mei tidak ada masalah cara produk namun mohon di evaluasi mbak mbak kasir sangat tidak sopan dan tidak tunjuk etika baik bagi pelang maaf baru sempat review karena baru ingat,negative
N/A,0,Harga bersaing dan sales nya ramah,harga saing dan sales nya ramah,positive
N/A,0,"Produk nya berkualitas, pelayanan ramah, trkhr pasang ssd juga cepat, beli baterai ( baterainya bisa d charge trnyata) .. Harga sesuai kualitas produk",produk nya kualitas layan ramah trkhr pasang sd juga cepat beli baterai baterai bisa di charge nyata harga sesuai kualitas produk,positive
N/A,0,"Sip, pelayanan ramah, ruangan sangat nyaman",sip layan ramah ruang sangat nyaman,positive
N/A,0,Mbaknya ramah .. komunikatif ... Sabar jugak,mbak ramah komunikatif sabar juga,positive
N/A,0,Pelayanan ramah dan stok barang lengkap,layan ramah dan stok barang lengkap,positive
N/A,0,Sangat puas,sangat puas,positive
N/A,0,Bagus nyaman cepat pelayanannnya,bagus nyaman cepat pelayananya,positive
N/A,0,"transaksi di tiga putra itu cepat gak ribet, selama ini kalau saya ingin beli hp, tinggal wa ingin hp type apa->ready->bayar dg m banking->tinggal ambil deh ke toko...sesimpel itu dan menyenangkan karena dibantu dg sales2 yg baik, sopan, dan informatif. Tempat ... Kalau tempatnya enak, luas, nyaman kalaupun ramai orang tidak sampai yg riuh, ramai Top deh Oh ya satu lagi yg saya suka, disini bisa bayar pakai kartu kredit (program cicilan)",transaksi di tiga putra itu cepat enggak ribet lama ini kalau saya ingin beli hp tinggal wa ingin hp type apa ready bayar dengan sama banking tinggal ambil deh ke toko simpel itu dan senang karena bantu dengan sales yang baik sopan dan informatif tempat kalau tempat enak luas nyaman kalaupun ramai orang tidak sampai yang riuh ramai top deh oh ya satu lagi yang saya suka sini bisa bayar pakai kartu kredit program cicil,positive
N/A,0,"Tempat luas dan nyaman, seller ramah",tempat luas dan nyaman seler ramah,positive
N/A,0,"Alhamdulillah sdh langganan di tigaputra selalu puas sama produk dan pelayanan nya, semoga makin berkembang dan tingkatkan lagi pelayanannya ya kak..makasi",alhamdulilah sudah langanan di tigaputra selalu puas sama produk dan layan nya moga makin kembang dan tingkat lagi pelayananya ya kak terima kasih,positive
N/A,0,Pelayanan sangat bagus Segi tempat juga nyaman & strategis kalo mau beli handphone as always kesini sih❤️,layan sangat bagus segi tempat juga nyaman strategis kalo mau beli handphone as always kesini sih,positive
N/A,0,Pelayananya sangat baik sekali dan tempatnya bersih rapi dan bagus,pelayananya sangat baik sekali dan tempat bersih rapi dan bagus,positive
N/A,0,aaa suka bgt cs nya ramah sekali promotornya jelasin nya secara detail juga dpt free kopi jadi suka belanja di tiga putra,suka banget cs nya ramah sekali promotor jelasin nya cara detail juga dapat free kopi jadi suka belanja di tiga putra,positive
N/A,0,Bagus banget suka sama pelayanannya,bagus banget suka sama pelayananya,positive
N/A,0,Pelayanannya sangat baik .makasih ya kak,pelayananya sangat baik terima kasih ya kak,positive
N/A,0,Sales nya ramah²...tempatnya nyaman...pelayanan memuaskan....jempol 4 deh buat tiga putra Kawi...tambah sukses buat kedepannya,sales nya ramah tempat nyaman layan muas jempol deh buat tiga putra kawi tambah sukses buat depa,positive
N/A,0,"Pelayanannya bgs, kualitas produknya terbaik, pegawainya ramah2",pelayananya bagus kualitas produk baik pegawai ramah,positive
N/A,0,pelayanannya ramah dan tempatnya nyaman,pelayananya ramah dan tempat nyaman,positive
N/A,0,Pelayannya ramah dan barangnya ready,pelayanya ramah dan barang ready,positive
N/A,0,"Recomended utk beli HP sesuai budget, segala jenis lengkap, pelayanan ramah dan cepat, penjelasan mudah dipahami dan tempatnya bersih mewah dan nyaman.",recomended untuk beli hp sesuai budget segala jenis lengkap layan ramah dan cepat jelas mudah paham dan tempat bersih mewah dan nyaman,positive
N/A,0,"Pelayanan ramah, responsif dan sopan. Barang memuaskan, selain itu letak store mudah dijangkau. Di storenya penataan bagus. Display berdasarkan brand jadi pembeli tidak bingung mau mencari brand tertentu.",layan ramah responsif dan sopan barang muas selain itu letak store mudah jangkau di storenya tata bagus display dasar brand jadi beli tidak bingung mau cari brand tentu,positive
N/A,0,1 Kecepatan (9) 2 keramahan (9) 3 produk knowledge (8) 4 ketersediaan barang (8) 5 keaslian barang (9),cepat ramah produk knowledge sedia barang asli barang,positive
N/A,0,"Pelayanannya ramah, cepat dan utk tempat nya cukup nyamann dan bersih... Kualitas brang yg di jual smua nya mantap dan original...",pelayananya ramah cepat dan untuk tempat nya cukup nyaman dan bersih kualitas brang yang di jual semua nya mantap dan original,positive
N/A,0,"Langganan klo beli smartphone di sini, layanan baik, harga menurut saya sesuai dgn banyaknya pilihan & service yg ditawarkan",langanan kalo beli smartphone di sini layan baik harga turut saya sesuai dengan banyak pilih service yang tawar,positive
N/A,0,"Tempatnya luas bersih dan nyaman,pegawai nya ramah polll",tempat luas bersih dan nyaman pegawai nya ramah pol,positive
N/A,0,Toko dengan pelayanan yang nyaman dan ramah,toko dengan layan yang nyaman dan ramah,positive
N/A,0,"Pelayanan memuaskan, tempat nyaman, harga oke",layan muas tempat nyaman harga oke,positive
N/A,0,"Barangnya lengkap, pelayanannya ramah",barang lengkap pelayananya ramah,positive
N/A,0,"Cust.Servisnya kereen... super baik, humble juga humoris... anak2 nyaman gak rewel padahal lamaa bangets kan nungguin proses penyalinan data2 lama...",cust servis keren super baik humble juga humoris anak nyaman enggak rewel padahal lamaa banget kan nunguin proses salin data lama,positive
N/A,0,"Pelayanan bagus, barang original",layan bagus barang original,positive
N/A,0,Mau beli hp? Ya di tiga putra laah,mau beli hp ya di tiga putra laah,positive
N/A,0,"Pelayanan sangat baik, tempat nyaman, bersih, produk 100% original.",layan sangat baik tempat nyaman bersih produk original,positive
N/A,0,"Pelayanan cepat & ramah , mudah dalam membantu pindah data Tksh TigaPutra",layan cepat ramah mudah dalam bantu pindah data tksh tigaputra,positive
N/A,0,"Tiga putra cabang turen pelayanan cepat, memuaskan ,sales-nya sopan murah senyum , semoga sukses selalu untuk tiga putra",tiga putra cabang turen layan cepat muas sales nya sopan murah senyum moga sukses selalu untuk tiga putra,positive
N/A,0,"untuk pelayanan disini sangat bagus banget,kakak nya ramah sekali dan tempatnya sangat luas",untuk layan sini sangat bagus banget kakak nya ramah sekali dan tempat sangat luas,positive
N/A,0,Bagusss dan ramahh banget,bagus dan ramah banget,positive
N/A,0,Tempat nya nyaman pelayananya bagus… mbak nya ramah2 juga.. Sudah 4x beli hp d sini..,tempat nya nyaman pelayananya bagus mbak nya ramah juga sudah kali beli hp di sini,positive
N/A,0,Pelayanan nya bagus,layan nya bagus,positive
N/A,0,Toko yg nyaman,toko yang nyaman,positive
N/A,0,"Tiga putra Kawi recomend untuk yang mau beli Hp,karena disini kita akan dipandu juga ada producknowlednya juga,pegawaianya sangat ramah juga sabar tempatnya juga nyaman",tiga putra kawi recomend untuk yang mau beli hp karena sini kita akan pandu juga ada producknowlednya juga pegawaianya sangat ramah juga sabar tempat juga nyaman,positive
N/A,0,"Selama saya bertransaksi diTiga Putra saya sangat puas pelayanannya dan keramatamahannya,kecepatan dalam melayani,semoga Tiga Putra selalu berkomitmen dalam pelayanan.",lama saya transaksi tiga putra saya sangat puas pelayananya dan keramatamahanya cepat dalam layan moga tiga putra selalu komitmen dalam layan,positive
N/A,0,Disini tempatnya berbelanja hp dan aksesoris nya yang dijamin kualitasnya. Tempat yang nyaman dan pelayanan yang diberikan ok banget,sini tempat belanja hp dan aksesoris nya yang jamin kualitas tempat yang nyaman dan layan yang beri ok banget,positive
N/A,0,memuaskan belanja di sini,muas belanja di sini,positive
N/A,0,"Pertama kali kesini bener² pelayanannya baik banget, salesnya ramah dan sabar melayani customer",pertama kali kesini bener pelayananya baik banget salesnya ramah dan sabar layan customer,positive
N/A,0,"Harga lumayan miring,pelayan bagus,ramah respon cepat",harga lumayan miring layan bagus ramah respon cepat,positive
